INFO: kbplacer_plugin_action.py:70: Plugin version: 0.14
INFO: kbplacer_plugin_action.py:71: Python version: '3.11.5 (main, Sep 17 2025, 01:04:48) [MSC v.1944 64 bit (AMD64)]'
INFO: kbplacer_plugin_action.py:72: KiCad version: 9.0.5 with 4.2.2 msw (phoenix) wxWidgets 3.2.8
INFO: kbplacer_dialog.py:631: Language: en
INFO: kbplacer_plugin_action.py:80: GUI state: {"layout_path": "C:\\Users\\natha\\Desktop\\Projects\\input-peripherals\\forty\\40+\\40%+-with-fkeys.json", "key_distance": [19.05, 19.05], "key_info": {"annotation_format": "S{}", "position_option": "Default", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}, "enable_diode_placement": true, "route_switches_with_diodes": true, "optimize_diodes_orientation": false, "diode_info": {"annotation_format": "D{}", "position_option": "Default", "position": {"x": 5.08, "y": 3.03, "orientation": 90.0, "side": "Back"}, "template_path": ""}, "additional_elements": [{"annotation_format": "ST{}", "position_option": "Custom", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}], "route_rows_and_columns": true, "template_path": "", "generate_outline": false, "outline_delta": 0.0}
DEBUG: key_placer.py:424: Set key 1U distance: 19050000/19050000
DEBUG: key_placer.py:141: Switches by nets: defaultdict(<class 'list'>, {frozenset({'Net-(U3-P0.18{slash}~{RESET})', 'GND'}): ['SW1'], frozenset({'Col 14', 'Row 3'}): ['S55'], frozenset({'Col 13', 'Row 3'}): ['S54'], frozenset({'Row 3', 'Col 12'}): ['S53'], frozenset({'Row 3', 'Col 8'}): ['S52'], frozenset({'Col 4', 'Row 3'}): ['S51'], frozenset({'Row 3', 'Col 3'}): ['S50'], frozenset({'Col 2', 'Row 3'}): ['S49'], frozenset({'Col 1', 'Row 3'}): ['S48'], frozenset({'Col 0', 'Row 3'}): ['S47'], frozenset({'Col 14', 'Row 2'}): ['S46'], frozenset({'Col 13', 'Row 2'}): ['S45'], frozenset({'Col 12', 'Row 2'}): ['S44'], frozenset({'Col 11', 'Row 2'}): ['S43'], frozenset({'Col 10', 'Row 2'}): ['S42'], frozenset({'Col 9', 'Row 2'}): ['S41'], frozenset({'Col 8', 'Row 2'}): ['S40'], frozenset({'Col 7', 'Row 2'}): ['S39'], frozenset({'Col 6', 'Row 2'}): ['S38'], frozenset({'Col 5', 'Row 2'}): ['S37'], frozenset({'Col 4', 'Row 2'}): ['S36'], frozenset({'Col 3', 'Row 2'}): ['S35'], frozenset({'Col 2', 'Row 2'}): ['S34'], frozenset({'Col 1', 'Row 2'}): ['S33'], frozenset({'Col 0', 'Row 2'}): ['S32'], frozenset({'Col 14', 'Row 1'}): ['S31'], frozenset({'Col 13', 'Row 1'}): ['S30'], frozenset({'Row 1', 'Col 12'}): ['S29'], frozenset({'Col 11', 'Row 1'}): ['S28'], frozenset({'Row 1', 'Col 10'}): ['S27'], frozenset({'Col 9', 'Row 1'}): ['S26'], frozenset({'Col 8', 'Row 1'}): ['S25'], frozenset({'Col 7', 'Row 1'}): ['S24'], frozenset({'Col 6', 'Row 1'}): ['S23'], frozenset({'Col 5', 'Row 1'}): ['S22'], frozenset({'Col 4', 'Row 1'}): ['S21'], frozenset({'Row 1', 'Col 3'}): ['S20'], frozenset({'Col 2', 'Row 1'}): ['S19'], frozenset({'Col 1', 'Row 1'}): ['S18'], frozenset({'Col 0', 'Row 1'}): ['S17'], frozenset({'Col 15', 'Row 0'}): ['S16'], frozenset({'Col 14', 'Row 0'}): ['S15'], frozenset({'Col 13', 'Row 0'}): ['S14'], frozenset({'Row 0', 'Col 12'}): ['S13'], frozenset({'Col 11', 'Row 0'}): ['S12'], frozenset({'Col 10', 'Row 0'}): ['S11'], frozenset({'Col 9', 'Row 0'}): ['S10'], frozenset({'Col 8', 'Row 0'}): ['S9'], frozenset({'Col 7', 'Row 0'}): ['S8'], frozenset({'Col 6', 'Row 0'}): ['S7'], frozenset({'Col 5', 'Row 0'}): ['S6'], frozenset({'Col 4', 'Row 0'}): ['S5'], frozenset({'Row 0', 'Col 3'}): ['S4'], frozenset({'Col 2', 'Row 0'}): ['S3'], frozenset({'Col 1', 'Row 0'}): ['S2'], frozenset({'Col 0', 'Row 0'}): ['S1']})
DEBUG: key_placer.py:145: Diodes by switch: {'S55': ['D55'], 'S54': ['D54'], 'S53': ['D53'], 'S52': ['D52'], 'S51': ['D51'], 'S50': ['D50'], 'S49': ['D49'], 'S48': ['D48'], 'S47': ['D47'], 'S46': ['D46'], 'S45': ['D45'], 'S44': ['D44'], 'S43': ['D43'], 'S42': ['D42'], 'S41': ['D41'], 'S40': ['D40'], 'S39': ['D39'], 'S38': ['D38'], 'S37': ['D37'], 'S36': ['D36'], 'S35': ['D35'], 'S34': ['D34'], 'S33': ['D33'], 'S32': ['D32'], 'S31': ['D31'], 'S30': ['D30'], 'S29': ['D29'], 'S28': ['D28'], 'S27': ['D27'], 'S26': ['D26'], 'S25': ['D25'], 'S24': ['D24'], 'S23': ['D23'], 'S22': ['D22'], 'S21': ['D21'], 'S20': ['D20'], 'S19': ['D19'], 'S18': ['D18'], 'S17': ['D17'], 'S16': ['D16'], 'S15': ['D15'], 'S14': ['D14'], 'S13': ['D13'], 'S12': ['D12'], 'S11': ['D11'], 'S10': ['D10'], 'S9': ['D9'], 'S8': ['D8'], 'S7': ['D7'], 'S6': ['D6'], 'S5': ['D5'], 'S4': ['D4'], 'S3': ['D3'], 'S2': ['D2'], 'S1': ['D1']}
INFO: kle_serial.py:931: User layout: [{'name': '40%+ with fkeys', 'author': 'nathan ge'}, ['F1', 'F5', {'x': 0.25}, 'Esc', 'Q', 'W', 'E', 'R', 'T', 'Y', 'U', 'I', 'O', 'P', '{\n[', '}\n}', 'Delete'], ['F2', 'F6', {'x': 0.25, 'w': 1.25}, 'Tab', 'A', 'S', 'D', 'F', 'G', 'H', 'J', 'K', 'L', ':\n;', '"\n\'', {'w': 1.75}, 'Return'], ['F3', 'F7', {'x': 0.25, 'w': 1.75}, 'Shift', 'Z', 'X', 'C', 'V', 'B', 'N', 'M', '<\n,', '>\n.', '?\n/', 'Hyper', {'w': 1.25}, 'Shift'], ['F4', 'F8', {'x': 0.25, 'a': 7, 'w': 1.25}, '', {'a': 4}, 'Alt', {'w': 1.5}, '⌘', {'a': 7, 'w': 6.25}, '', {'a': 4, 'w': 1.5}, '⌘', 'Alt', {'a': 7, 'w': 1.5}, '']]
DEBUG: key_placer.py:724: Layout offset: (28575000, 28575000)
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S2:1' at (54650000, 34100000) with pad 'U3:F2' at (385762500, 23825000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(54650000, 34100000), (375487500, 34100000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(54650000, 34100000), (64925000, 23825000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(64925000, 23825000), (385762500, 23825000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: key_placer.py:899: Routing Col 11 pads
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S12:1' at (248602500, 35560000) with pad 'S28:1' at (254675000, 53150000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(248602500, 35560000), (248602500, 47077500)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(248602500, 47077500), (254675000, 53150000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S28:1' at (253365000, 54610000) with pad 'S43:1' at (264200000, 72200000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(253365000, 54610000), (253365000, 61365000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(253365000, 61365000), (264200000, 72200000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S43:1' at (264200000, 72200000) with pad 'U3:T2' at (385762500, 26325000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(264200000, 72200000), (339887500, 72200000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(264200000, 72200000), (310075000, 26325000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: key_placer.py:899: Routing Col 13 pads
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S14:1' at (286702500, 35560000) with pad 'S30:1' at (292775000, 53150000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(286702500, 35560000), (286702500, 47077500)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(286702500, 47077500), (292775000, 53150000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S45:1' at (300990000, 73660000) with pad 'S54:1' at (297537500, 91250000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(300990000, 73660000), (300990000, 87797500)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(300990000, 87797500), (297537500, 91250000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S30:1' at (291465000, 54610000) with pad 'S45:1' at (302300000, 72200000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(291465000, 54610000), (291465000, 61365000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(291465000, 61365000), (302300000, 72200000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S45:1' at (302300000, 72200000) with pad 'U3:AD8' at (387262500, 28575000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(302300000, 72200000), (343637500, 72200000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(302300000, 72200000), (345925000, 28575000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: key_placer.py:899: Routing Net-(U3-P0.18{slash}~{RESET}) pads
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'R5:2' at (382225000, 26575000) with pad 'U3:AC13' at (388512500, 28075000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(382225000, 26575000), (387012500, 26575000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(382225000, 26575000), (383725000, 28075000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(383725000, 28075000), (388512500, 28075000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'U3:AC13' at (388512500, 28075000) with pad 'SW1:2' at (391412500, 35775000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(388512500, 28075000), (388512500, 32875000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(388512500, 28075000), (391412500, 30975000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: key_placer.py:899: Routing GND pads
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'C2:1' at (371750000, 24065000) with pad 'C3:1' at (371750000, 26575000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(371750000, 24065000), (371750000, 26575000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'C3:1' at (371750000, 26575000) with pad 'C4:1' at (371750000, 29085000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(371750000, 26575000), (371750000, 29085000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'C4:1' at (371750000, 29085000) with pad 'C5:1' at (371750000, 31595000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(371750000, 29085000), (371750000, 31595000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'C6:2' at (373475000, 34105000) with pad 'J1:B12' at (373032500, 37110000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(373475000, 34105000), (373475000, 36667500)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(373475000, 34105000), (373032500, 34547500)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(373032500, 34547500), (373032500, 37110000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'C6:2' at (373475000, 34105000) with pad 'J1:A1' at (373032500, 37110000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(373475000, 34105000), (373475000, 36667500)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(373475000, 34105000), (373032500, 34547500)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(373032500, 34547500), (373032500, 37110000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'C2:1' at (371750000, 24065000) with pad 'C1:2' at (373475000, 21555000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(371750000, 24065000), (371750000, 23280000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(371750000, 23280000), (373475000, 21555000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'C5:1' at (371750000, 31595000) with pad 'C6:2' at (373475000, 34105000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(371750000, 31595000), (371750000, 32380000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(371750000, 32380000), (373475000, 34105000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'C1:2' at (373475000, 21555000) with pad 'C7:2' at (377825000, 21555000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(373475000, 21555000), (377825000, 21555000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'C7:2' at (377825000, 21555000) with pad 'C9:2' at (377825000, 24065000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(377825000, 21555000), (377825000, 24065000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'C9:2' at (377825000, 24065000) with pad 'C10:2' at (377825000, 26575000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(377825000, 24065000), (377825000, 26575000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'C10:2' at (377825000, 26575000) with pad 'C11:2' at (377825000, 29085000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(377825000, 26575000), (377825000, 29085000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'C11:2' at (377825000, 29085000) with pad 'R1:2' at (377875000, 31595000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(377825000, 29085000), (377825000, 31545000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(377825000, 31545000), (377875000, 31595000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'R1:2' at (377875000, 31595000) with pad 'R2:2' at (377875000, 34105000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(377875000, 31595000), (377875000, 34105000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'R2:2' at (377875000, 34105000) with pad 'J1:B1' at (379532500, 37110000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(377875000, 34105000), (377875000, 35452500)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(377875000, 35452500), (379532500, 37110000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(377875000, 34105000), (379532500, 35762500)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(379532500, 35762500), (379532500, 37110000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'R2:2' at (377875000, 34105000) with pad 'J1:A12' at (379532500, 37110000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(377875000, 34105000), (377875000, 35452500)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(377875000, 35452500), (379532500, 37110000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(377875000, 34105000), (379532500, 35762500)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(379532500, 35762500), (379532500, 37110000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'C9:2' at (377825000, 24065000) with pad 'R4:1' at (380400000, 24065000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(377825000, 24065000), (380400000, 24065000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'C11:2' at (377825000, 29085000) with pad 'R8:1' at (380400000, 29085000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(377825000, 29085000), (380400000, 29085000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'R8:1' at (380400000, 29085000) with pad 'SW1:1' at (385112500, 31975000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(380400000, 29085000), (382222500, 29085000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(380400000, 29085000), (383290000, 31975000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(383290000, 31975000), (385112500, 31975000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'R4:1' at (380400000, 24065000) with pad 'U3:B5' at (386512500, 22575000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(380400000, 24065000), (385022500, 24065000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(380400000, 24065000), (381890000, 22575000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(381890000, 22575000), (386512500, 22575000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'U4:2' at (393032500, 43130000) with pad 'Y2:3' at (388257500, 44510000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(393032500, 43130000), (389637500, 43130000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(389637500, 43130000), (388257500, 44510000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'U1:4' at (394787500, 35615000) with pad 'ANT2:2' at (392477500, 39035000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(394787500, 35615000), (394787500, 36725000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(394787500, 36725000), (392477500, 39035000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'U4:2' at (393032500, 43130000) with pad 'U5:1' at (392915000, 46725000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(393032500, 43130000), (393032500, 46607500)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(393032500, 43130000), (392915000, 43247500)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(392915000, 43247500), (392915000, 46725000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'ANT2:2' at (392477500, 39035000) with pad 'U4:2' at (393032500, 43130000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(392477500, 39035000), (392477500, 42575000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(392477500, 39035000), (393032500, 39590000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(393032500, 39590000), (393032500, 43130000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'SW1:1' at (391412500, 31975000) with pad 'U1:4' at (394787500, 35615000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(391412500, 31975000), (391412500, 32240000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(391412500, 32240000), (394787500, 35615000)]
